sandbox,sandbox_model,condition,effort,score_state,paraphrase,seat_type,total_score,score_per_round,rounds,coop,n_games,dataset
B2-forbidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,behind,p1,AlwaysDefect,764.0,1.6670483551611441,458.0,0.0,23.0,prereg
B2-forbidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,behind,p1,Grudger,1035.0,2.2918499168609863,452.5,0.5119936637248246,23.0,prereg
B2-forbidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,behind,p1,LLM,932.4166666666666,1.9972795564821462,467.4166666666667,0.3927587180652028,23.0,prereg
B2-forbidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,behind,p1,Pavlov,934.0,1.9744192502641806,473.5,0.7105251374635073,23.0,prereg
B2-forbidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,behind,p1,Random,799.5,1.6179888583919602,490.0,0.49201418178548334,23.0,prereg
B2-forbidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,behind,p1,TitForTat,1104.75,2.2900447411410543,483.75,0.6479065191544139,23.0,prereg
B2-hidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,high,behind,p1,AlwaysDefect,681.0,1.4880861608844835,459.0,0.0,23.0,prereg
B2-hidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,high,behind,p1,Grudger,1064.5,2.347498176513494,453.5,0.5492487235594457,23.0,prereg
B2-hidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,high,behind,p1,LLM,905.8333333333334,2.0603331119318,439.6666666666667,0.4244549746096517,23.0,prereg
B2-hidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,high,behind,p1,Pavlov,1018.0,2.365558251896548,430.0,0.7912212238473142,23.0,prereg
B2-hidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,high,behind,p1,Random,786.0,1.5338665633775541,512.0,0.49292146799651393,23.0,prereg
B2-hidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,high,behind,p1,TitForTat,1187.75,2.594824266082374,456.75,0.7837825253788167,23.0,prereg
B2-hidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,ahead,p1,AlwaysDefect,866.5,1.634679378923591,530.5,0.0,23.0,prereg
B2-hidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,ahead,p1,Grudger,1116.0,2.4793847341618043,450.0,0.6335723724258756,23.0,prereg
B2-hidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,ahead,p1,LLM,1065.3333333333333,2.3785698360815837,447.6666666666667,0.6244953011321968,23.0,prereg
B2-hidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,ahead,p1,Pavlov,1115.0,2.33309591642925,477.0,0.8243906299461855,23.0,prereg
B2-hidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,ahead,p1,Random,715.5,1.5648744056481436,456.5,0.5087892032082992,23.0,prereg
B2-hidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,ahead,p1,TitForTat,979.75,2.481863130875059,395.5,0.7460760065889911,23.0,prereg
B2-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p1,AlwaysDefect,688.0,1.7442535969481612,398.0,0.0,23.0,prereg
B2-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p1,Grudger,1285.0,2.5006234555306173,514.5,0.6576605681380217,23.0,prereg
B2-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p1,LLM,1057.4166666666667,2.2379362394854776,471.25,0.5483371681399426,23.0,prereg
B2-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p1,Pavlov,1104.5,2.4744571382271916,446.0,0.8791929995138551,23.0,prereg
B2-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p1,Random,599.0,1.412773200865565,424.0,0.516551981175633,23.0,prereg
B2-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p1,TitForTat,1187.0,2.470792858233539,480.5,0.739558887242086,23.0,prereg
B2-permitted-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,high,behind,p1,AlwaysDefect,722.0,1.6256975246816423,444.0,0.0,23.0,prereg
B2-permitted-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,high,behind,p1,Grudger,1151.0,2.496458461302211,459.5,0.5975746698402948,23.0,prereg
B2-permitted-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,high,behind,p1,LLM,1108.9166666666667,2.427906837404931,457.5,0.6595142031106457,23.0,prereg
B2-permitted-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,high,behind,p1,Pavlov,1246.0,2.534442474356638,492.0,0.8236532056274546,23.0,prereg
B2-permitted-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,high,behind,p1,Random,795.5,1.6874465826383453,471.5,0.5164682914541218,23.0,prereg
B2-permitted-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,high,behind,p1,TitForTat,1101.75,2.6090398444613694,421.5,0.7930513206173969,23.0,prereg
B2-permitted-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p1,AlwaysDefect,683.5,1.529197006061099,445.5,0.0,23.0,prereg
B2-permitted-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p1,Grudger,1072.5,2.4189253956599774,443.0,0.6446300375265133,23.0,prereg
B2-permitted-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p1,LLM,1081.25,2.3707462816401996,453.75,0.6189961811167143,23.0,prereg
B2-permitted-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p1,Pavlov,1143.5,2.346383996905014,489.5,0.8233734504045349,23.0,prereg
B2-permitted-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p1,Random,745.0,1.662471395881007,448.5,0.4629862700228833,23.0,prereg
B2-permitted-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p1,TitForTat,1144.0,2.470084222061695,461.0,0.7345119675320121,23.0,prereg
B2-permitted-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p1,AlwaysDefect,865.0,1.5705729449787011,551.0,0.0,23.0,prereg
B2-permitted-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p1,Grudger,1212.0,2.755804311774461,439.5,0.748271222503833,23.0,prereg
B2-permitted-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p1,LLM,1059.1666666666667,2.4619194118231866,430.0833333333333,0.6786247263758932,23.0,prereg
B2-permitted-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p1,Pavlov,1331.5,2.4743764291075387,536.0,0.8716220697840847,23.0,prereg
B2-permitted-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p1,Random,663.0,1.5104608670505035,437.0,0.5177195888214108,23.0,prereg
B2-permitted-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p1,TitForTat,1237.5,2.5638113056342435,483.5,0.7798013830636147,23.0,prereg
B3-forbidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,high,behind,p2,AlwaysDefect,727.5,1.5647724858929248,465.5,0.0,23.0,prereg
B3-forbidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,high,behind,p2,Grudger,1005.5,2.1564336764259497,467.5,0.44046469273434696,23.0,prereg
B3-forbidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,high,behind,p2,LLM,813.5833333333334,1.7160338355765878,473.9166666666667,0.21385334580875284,23.0,prereg
B3-forbidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,high,behind,p2,Pavlov,852.5,2.03461016437943,431.0,0.7605020191357094,23.0,prereg
B3-forbidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,high,behind,p2,Random,537.0,1.2600224432318254,426.5,0.5038313017074458,23.0,prereg
B3-forbidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,high,behind,p2,TitForTat,953.5,2.169209233132926,442.0,0.5696262191261716,23.0,prereg
B3-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p2,AlwaysDefect,847.5,1.781080220149716,475.5,0.0,23.0,prereg
B3-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p2,Grudger,1087.0,2.4816732128829537,438.5,0.5962058130400628,23.0,prereg
B3-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p2,LLM,1024.5,2.2754372250957133,450.1666666666667,0.631656917341277,22.833333333333332,prereg
B3-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p2,Pavlov,1065.0,2.387333293102408,446.0,0.7889284492989761,23.0,prereg
B3-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p2,Random,884.0,2.1506168403401604,411.5,0.48539645466522935,23.0,prereg
B3-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p2,TitForTat,1096.25,2.4153475598953067,454.75,0.7075050618339859,23.0,prereg
B3-forbidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,behind,p2,AlwaysDefect,720.5,1.850227243215167,396.5,0.0,23.0,prereg
B3-forbidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,behind,p2,Grudger,1136.5,2.4849558885849676,459.0,0.5912470624494356,23.0,prereg
B3-forbidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,behind,p2,LLM,931.5833333333334,1.9400635784545388,479.0,0.4073759986241297,23.0,prereg
B3-forbidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,behind,p2,Pavlov,1053.5,2.3712923461720776,446.5,0.8158452089195486,23.0,prereg
B3-forbidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,behind,p2,Random,743.5,1.6671694015444016,446.0,0.5191340894465895,23.0,prereg
B3-forbidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,behind,p2,TitForTat,968.25,2.2841751107488495,428.5,0.6489351233084502,23.0,prereg
B3-hidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,high,behind,p2,AlwaysDefect,798.5,1.6077706581122122,496.5,0.0,23.0,prereg
B3-hidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,high,behind,p2,Grudger,868.0,1.911894273127753,454.0,0.3865638766519824,23.0,prereg
B3-hidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,high,behind,p2,LLM,770.0,1.7202490204258956,447.9166666666667,0.2200365597424159,22.833333333333332,prereg
B3-hidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,high,behind,p2,Pavlov,772.5,1.774908746043824,431.5,0.6948368456457251,23.0,prereg
B3-hidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,high,behind,p2,Random,604.5,1.3984502272142674,432.0,0.491822429906542,23.0,prereg
B3-hidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,high,behind,p2,TitForTat,1064.0,2.293820404504767,465.25,0.6390268682957791,23.0,prereg
B3-hidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,ahead,p2,AlwaysDefect,731.5,1.6547310900201322,441.5,0.0,23.0,prereg
B3-hidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,ahead,p2,Grudger,1036.5,2.4238081166272654,427.5,0.6236948384554768,23.0,prereg
B3-hidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,ahead,p2,LLM,896.5,1.9969897182680432,445.4166666666667,0.3862533695289085,23.0,prereg
B3-hidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,ahead,p2,Pavlov,770.5,1.9183792554685306,402.0,0.7393609386213997,23.0,prereg
B3-hidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,ahead,p2,Random,698.0,1.4655001128923009,472.5,0.49426507112214946,23.0,prereg
B3-hidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,ahead,p2,TitForTat,1112.75,2.3011487529143393,484.0,0.6625568836470562,23.0,prereg
B3-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p2,AlwaysDefect,746.5,1.646471059365904,454.5,0.0,23.0,prereg
B3-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p2,Grudger,1036.0,2.0811976971688675,500.0,0.3424356496900498,23.0,prereg
B3-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p2,LLM,644.25,1.7103277804580514,378.4166666666667,0.18037907542590104,23.0,prereg
B3-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p2,Pavlov,676.0,1.5719644831554482,425.5,0.6849346751810818,23.0,prereg
B3-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p2,Random,517.5,1.2285017184549154,416.5,0.5005425156303152,23.0,prereg
B3-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p2,TitForTat,923.5,1.9552265727529292,472.5,0.4853220782621587,23.0,prereg
B3-permitted-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,high,behind,p2,AlwaysDefect,719.5,1.5590458750058693,461.5,0.0,23.0,prereg
B3-permitted-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,high,behind,p2,Grudger,1061.5,2.2238843813387428,478.5,0.5291582150101419,23.0,prereg
B3-permitted-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,high,behind,p2,LLM,910.0,1.9746739405475042,460.75,0.39468585487157704,23.0,prereg
B3-permitted-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,high,behind,p2,Pavlov,1105.0,2.262846785684352,488.5,0.7750146676724499,23.0,prereg
B3-permitted-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,high,behind,p2,Random,679.0,1.623661391408866,418.0,0.4677875397075236,23.0,prereg
B3-permitted-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,high,behind,p2,TitForTat,1060.0,2.3665166568240523,448.5,0.6905932415649596,23.0,prereg
B3-permitted-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,AlwaysDefect,682.5,1.7381277026763802,392.5,0.0,23.0,prereg
B3-permitted-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,Grudger,1055.5,2.2571260207480286,464.0,0.52767956547461,23.0,prereg
B3-permitted-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,LLM,754.6666666666666,1.9185145723363541,394.25,0.3071903479488131,23.0,prereg
B3-permitted-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,Pavlov,780.0,1.8377477973568284,427.0,0.7281662995594713,23.0,prereg
B3-permitted-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,Random,621.5,1.3154493302713763,473.5,0.4901037431530413,23.0,prereg
B3-permitted-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,TitForTat,995.25,2.1935759505392904,454.25,0.6141434400721847,23.0,prereg
B3-permitted-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,AlwaysDefect,688.5,1.522797659173286,452.5,0.0,23.0,prereg
B3-permitted-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,Grudger,919.5,2.0932629462041223,438.0,0.37628833584715937,23.0,prereg
B3-permitted-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,LLM,732.3333333333334,1.771650106821449,414.4166666666667,0.2733724304745534,22.833333333333332,prereg
B3-permitted-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,Pavlov,844.0,1.9699313273109333,430.0,0.7306384177119213,23.0,prereg
B3-permitted-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,Random,698.0,1.6381354229455494,426.0,0.5116368629026857,23.0,prereg
B3-permitted-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,TitForTat,740.5,1.872577225005862,397.5,0.456665228670663,23.0,prereg
B4-forbidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,high,behind,p2,AlwaysDefect,804.0,1.5563361996548197,514.0,0.0,23.0,prereg
B4-forbidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,high,behind,p2,Grudger,829.0,1.9862332606299398,416.0,0.389162503811065,23.0,prereg
B4-forbidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,high,behind,p2,LLM,779.3333333333334,1.777822813174301,438.8333333333333,0.23338809034001498,23.0,prereg
B4-forbidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,high,behind,p2,Pavlov,874.5,1.7912585885396544,488.0,0.7067213197372622,23.0,prereg
B4-forbidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,high,behind,p2,Random,555.0,1.4526585628049284,382.5,0.5013230794674605,23.0,prereg
B4-forbidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,high,behind,p2,TitForTat,889.75,2.038170104366669,436.75,0.5067964942150113,23.0,prereg
B4-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p2,AlwaysDefect,874.0,2.00416771912099,436.0,0.0,23.0,prereg
B4-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p2,Grudger,1224.5,2.5018008881320846,489.5,0.5782603796263835,23.0,prereg
B4-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p2,LLM,1038.3333333333333,2.2685937074199956,460.0833333333333,0.5997649864759376,23.0,prereg
B4-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p2,Pavlov,1100.5,2.22373178816037,496.5,0.7635820214836593,23.0,prereg
B4-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p2,Random,857.5,1.8788197097020625,458.0,0.48923796791443847,23.0,prereg
B4-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p2,TitForTat,992.75,2.310495371776962,428.75,0.6598506912109615,23.0,prereg
B4-forbidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,behind,p2,AlwaysDefect,761.5,1.6631808278867104,457.5,0.0,23.0,prereg
B4-forbidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,behind,p2,Grudger,978.0,2.159688013136289,452.5,0.506460630229103,23.0,prereg
B4-forbidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,behind,p2,LLM,890.0833333333334,1.9716985831563427,451.1666666666667,0.4197739552878583,23.0,prereg
B4-forbidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,behind,p2,Pavlov,1005.0,2.177055052790347,463.0,0.7860105580693816,23.0,prereg
B4-forbidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,behind,p2,Random,944.0,1.9413358010918986,486.5,0.4931037979818468,23.0,prereg
B4-forbidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,behind,p2,TitForTat,1076.75,2.322255200258574,463.25,0.6665449782528506,23.0,prereg
B4-hidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,high,behind,p2,AlwaysDefect,692.5,1.6019618899681884,436.5,0.0,23.0,prereg
B4-hidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,high,behind,p2,Grudger,877.0,2.0058652626764513,439.5,0.37048086318371753,23.0,prereg
B4-hidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,high,behind,p2,LLM,790.0833333333334,1.732412270632066,454.9166666666667,0.22233315356991892,23.0,prereg
B4-hidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,high,behind,p2,Pavlov,1005.5,2.043775743707094,490.5,0.7653318077803204,23.0,prereg
B4-hidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,high,behind,p2,Random,613.5,1.3123850398528512,467.5,0.4866600474024726,23.0,prereg
B4-hidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,high,behind,p2,TitForTat,870.0,2.0551336587680535,421.75,0.5302561050283856,23.0,prereg
B4-hidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,ahead,p2,AlwaysDefect,707.0,1.7012376698306346,415.0,0.0,23.0,prereg
B4-hidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,ahead,p2,Grudger,1037.0,2.0660701117476883,502.5,0.4020971937473157,23.0,prereg
B4-hidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,ahead,p2,LLM,706.3333333333334,1.7465819042900288,405.5833333333333,0.2232833398884425,23.0,prereg
B4-hidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,ahead,p2,Pavlov,887.5,1.7828564447061557,500.0,0.7260103589583359,23.0,prereg
B4-hidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,ahead,p2,Random,680.0,1.4687178855743777,460.0,0.5047049853427986,23.0,prereg
B4-hidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,ahead,p2,TitForTat,838.25,1.8849655256368885,446.5,0.46566248596787846,23.0,prereg
B4-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p2,AlwaysDefect,598.5,1.5326241134751775,390.5,0.0,23.0,prereg
B4-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p2,Grudger,894.5,2.0055637905832455,446.0,0.42031581331192225,23.0,prereg
B4-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p2,LLM,718.1666666666666,1.7673756807837986,405.1666666666667,0.24243691604094622,23.0,prereg
B4-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p2,Pavlov,922.0,2.1410880224391917,432.5,0.7962781560465912,23.0,prereg
B4-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p2,Random,694.5,1.4537293825718873,478.0,0.4866376507742731,23.0,prereg
B4-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p2,TitForTat,841.25,1.9492290247395379,430.5,0.4802847954684428,23.0,prereg
B4-permitted-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,high,behind,p2,AlwaysDefect,813.5,1.5284009478807485,531.5,0.0,23.0,prereg
B4-permitted-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,high,behind,p2,Grudger,1050.0,2.367755195250057,444.0,0.5685316282256223,23.0,prereg
B4-permitted-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,high,behind,p2,LLM,944.5833333333334,2.0258636288158374,465.5833333333333,0.41607619520628,23.0,prereg
B4-permitted-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,high,behind,p2,Pavlov,1210.0,2.4790189125295505,487.0,0.8331138129010469,23.0,prereg
B4-permitted-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,high,behind,p2,Random,841.0,1.5777669824305725,533.0,0.5048878281286853,23.0,prereg
B4-permitted-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,high,behind,p2,TitForTat,1259.5,2.3852578958380937,530.0,0.6859455481882272,23.0,prereg
B4-permitted-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,AlwaysDefect,851.5,1.7073929961089496,499.5,0.0,23.0,prereg
B4-permitted-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,Grudger,1307.0,2.6175790207995897,499.5,0.6181202591529419,23.0,prereg
B4-permitted-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,LLM,943.5833333333334,2.1149174068744254,447.6666666666667,0.507182162624147,23.0,prereg
B4-permitted-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,Pavlov,917.5,2.131271245885717,430.5,0.7723628122807964,23.0,prereg
B4-permitted-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,Random,629.0,1.6083881407245015,392.0,0.5014745798100011,23.0,prereg
B4-permitted-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p2,TitForTat,1079.5,2.2762989499266557,474.25,0.6474572704313093,23.0,prereg
B4-permitted-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,AlwaysDefect,769.5,1.6092295782825174,477.5,0.0,23.0,prereg
B4-permitted-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,Grudger,1035.5,2.3430241544898083,442.5,0.5775695059870984,23.0,prereg
B4-permitted-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,LLM,881.1666666666666,2.0730006673510477,424.8333333333333,0.4139648673425454,23.0,prereg
B4-permitted-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,Pavlov,947.5,1.9102459016393443,496.5,0.7256675052751176,23.0,prereg
B4-permitted-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,Random,656.5,1.5060805422647527,437.0,0.49830542264752786,23.0,prereg
B4-permitted-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p2,TitForTat,1008.0,2.22612330321655,453.25,0.6252800172215862,23.0,prereg
B5-forbidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,high,behind,p3,AlwaysDefect,644.0,1.5522206638616174,416.0,0.0,23.0,prereg
B5-forbidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,high,behind,p3,Grudger,980.5,2.0814592050209204,471.0,0.40301273265041115,23.0,prereg
B5-forbidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,high,behind,p3,LLM,808.25,1.8026627848340686,448.4166666666667,0.23525289296668325,23.0,prereg
B5-forbidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,high,behind,p3,Pavlov,802.0,1.75659376084908,453.5,0.6830258394088181,23.0,prereg
B5-forbidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,high,behind,p3,Random,639.5,1.4120864008958345,453.0,0.5040911747516073,23.0,prereg
